question_id,clean_text,keywords_found,keyword_categories
3856522,"In addition to KUNU KWG, we have been given the opportunity to work with the NAZO ZITITANDIRES to work with the UNITED STATES OBURWAIRE BENTE NGUNI KYIFURUTO, OMBAZI NIGUHA DAMYANO TUMUHIMBISE KWG D.",[],[]
3856523,It is in this way that the father is brought up in the family .,[],[]
3856637,S S Kuku Sakieneji Ninamulishanajakulagani or Atake Saidi?,[],[]
3856652,E Embibo ofusaza This style and style can also be used to cool down.,[],[]
3856669,French beans depend on the location or location of their crops.,['beans'],['crops']
3856683,My grandmother is ill with empibi nokaseshaki and her mother is dying of cancer.,[],[]
3856719,"The question is, is it possible for me to resist a person who is only organized to fight for a week or so and not be able to do so while I am at it?",[],[]
3856815,How long will my five-year vacation be?,[],[]
3856840,What is the opposite of Orukoko Rwesano Nimurutambizaki?,[],[]
3856857,It is sung by the actress Mabunu Mixe short.,[],[]
3856864,"When a cow gets sick and that causes it to become a cow, isn't it just a cure?",['cow'],['livestock']
3856915,E Help and Help Feeding the chicken 5o Ninziha Kiro Zingah Zakyakyu Burizoba.?,['chicken'],['livestock']
3856925,Dairy goats are grown on many acres.,[],[]
3856957,Do I want to buy a diamond in the rough?,[],[]
3856979,"In order for the Son of Man to save the lives of animals, what kind of tool should I use?",[],[]
3857000,E.I'm using a bus to give a call to the akakooko for coffee twig borer.,[],[]
3857003,I'd like to build a chicken coop.,['chicken'],['livestock']
3857012,Q is chicken pie a fish meal?,['chicken'],['livestock']
3857012,Q is chicken pie a fish meal?,['chicken'],['livestock']
3857030,E.M.S.I.A.S. ASKED THE NEW WORK WHAT EBIGER K0SESE MUSICS SELLER is the most widely used 4G broadcasting system in the world.,[],[]
3857047,Enoch's story is based on the life and teachings of Adam and Eve.,[],[]
3857075,What is Equivocating Unity in the Age of the Elderly?,[],[]
3857086,"I'm not sure if I'm going to be able to do it, but I'm not going to be able to do it, I'm not going to be able to do it, I'm not going to be able to do it, I'm not going to be able to do it, I'm not going to be able to do it, I'm not going to be able to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it, I'm going to do it.",[],[]
3857100,I have come to know Embibo Yebicori Erikurahuka Kwera.,[],[]
3857107,I'm not going to kill the hatred.,[],[]
3857108,Will I be able to use all my friends and get friends from all over the world?,[],[]
3857109,E Nipinga Wotameroni watermeron and tell me where you're going to find them after they've been attacked?,[],[]
3857122,And I want to do the same thing.,[],[]
3857145,"In Orunyakitara the word is ""YEGAITE"". It is Bamwanga Donozio owa Buhanda Kitagwenda.",[],[]
3857150,He is known as the assistant to the governor and the judge Ibanda.,[],[]
3857167,I asked if I wanted to grow carrots and start a new one.,['grow'],['actions']
3857215,E.JACKSON NIMBUZA SEASON YOBUTWIGO EBIHIMBA MBISHOHORE EBIRO BINGAHI was born in what?,[],[]
3857244,Can't you just walk away from a woman's wedding?,[],[]
3857257,Are you going to ask me to cook my eggs and beef for you?,['eggs'],['livestock']
3857285,"Eibanda is associated with drunkenness, drunkenness, drunkenness, and drunkenness.",[],[]
3857285,"Eibanda is associated with drunkenness, drunkenness, drunkenness, and drunkenness.",[],[]
3857287,Did you become one of the heroes who attracted the soul?,[],[]
3857297,S. J. NIKITAKA NAEZA is the only one who has ever lived.,[],[]
3857319,E Munsoboore Ahampinga Ye Bikyori is the leader of the party.,[],[]
3857325,"And the beginning of the end of the 20th century, the beginning of the 20th century, the beginning of the 20th century, the beginning of the 20th century, the beginning of the 20th century, the beginning of the 20th century, and the end of the 20th century, the beginning of the 20th century, the beginning of the 20th century, the beginning of the 20th century.",[],[]
3857327,And the chickens are going to feed on the grass.,"['chickens', 'feed']","['livestock', 'inputs']"
3857350,E ekikoko kakyamara ebicoli hamu nebitoke byange nkole is not,[],[]
3857368,My two chickens lay two eggs in one day.,"['eggs', 'chickens']","['livestock', 'livestock']"
3857379,Is it possible for a man to die of a broken heart?,[],[]
3857389,I'm Mr. Emmanuel and I want to start raising chickens with meat.,['chickens'],['livestock']
3857405,"He asked me what the job was to look after the chickens of one family, Tumwine Dismas Ibanda.",['chickens'],['livestock']
3857433,"The question is, what do you want to say about his grandmother jackson rubanda?",[],[]
3857444,And the goat that produced the goat's fruit ended up with the pope's coronary fever.,['goat'],['livestock']
3857444,And the goat that produced the goat's fruit ended up with the pope's coronary fever.,['goat'],['livestock']
3857458,"E. I will ask you, I will ask you, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer, I will answer.",[],[]
3857476,E.lugensawo of green paper was tested in the mail.,['green'],['crops']
3857509,What's the point of having a hateful relationship with you and the Bunyagabu District?,[],[]
3857524,"Don't be fooled by Hakiim, you're not going to drink.",[],[]
3857526,I'm the one who asked you how many times you've had to go back to the drawing board.,[],[]
3857545,"Q. What is the meaning of the words ""I am against the devil"" in the words of the Bible?",[],[]
3857553,I am against the omuceri but I have 2 4d power and my father is dying.can you use me in a fight?,[],[]
3857567,How many times do I have to make a goat in a month?,['goat'],['livestock']
3857575,Do I walk around with hundreds of dollars and hundreds of dollars and how much money and how much?,[],[]
3857575,Do I walk around with hundreds of dollars and hundreds of dollars and how much money and how much?,[],[]
3857593,I've been waiting for you to come up with something new.,[],[]
3857631,"S,I can milk the fifth chicken of Kienyeji Na Gradi.","['chicken', 'milk']","['livestock', 'livestock']"
3857631,"S,I can milk the fifth chicken of Kienyeji Na Gradi.","['chicken', 'milk']","['livestock', 'livestock']"
3857637,"Whether or not I'm going to make a profit or not, I'm thankful for my father.",[],[]
3857644,Why do you think that all the animals in the world are not able to learn from each other?,[],[]
3857658,When is the breeding season for the drug and alcohol addict?,[],[]
3857675,What medicines are used to prevent pests in French beans?,['beans'],['crops']
3857677,"In Kenya, there is an abundance of wildlife.",[],[]
3857716,"She is the daughter of Wentura, Water Melon, and Nintwazanta.",['water'],['inputs']
3857750,"What is the relationship between manure and manure, and what is the relationship between manure and manure?",[],[]
3857847,Moses was a prophetic prophet and a prophetic prophetess.,[],[]
3857880,What kind of medicine do you mix with chicken food so that chickens are still young?,"['chicken', 'chickens']","['livestock', 'livestock']"
3857893,E And a six-pointed star deserves to be how many feet in height.,[],[]
3857908,Wefarm's eggs and shilling caps.,['eggs'],['livestock']
3857936,Q Where in the world do you find the panda penguin?,[],[]
3857956,Q Where in the world do you find the panda penguin?,[],[]
3857986,"Nimbasi is the one who has to serve until he is dead, and I am the one who has to serve until I am dead.",[],[]
3858019,What about the watermelon that is known as the watermelon?,[],[]
3858023,And we're all going to have to look at ourselves.,[],[]
3858040,I'm playing the bible with one hand and I'm walking with two hands.,[],[]
3858062,We've got a dairy farm where we can get milk.,"['milk', 'farm']","['livestock', 'actions']"
3858078,E omuzono nigubaho in the back of the room.,[],[]
3858081,E Nimbuza what good things are.byembibo nimbihahi,[],[]
3858084,"E.N.DI,ENOCK NIMBASHABA is trying to steal my cars from me.",[],[]
3858085,E.Nyime Ente Buriezooba and Ahakuekumwa were replaced.,[],[]
3858100,Obutunda Bwangye I'm afraid of the head Nkoreki,[],[]
3858106,E AMAZINA JOSEPH NAKOZESA GREEN OGARNIC MANURE TABIRASUBA to work in the field 0702605731,"['field', 'green']","['soil', 'crops']"
3858142,Do you think my grandfather would be able to get away with it?,[],[]
3858145,"I'd like to ask you, if you want to own a frieshian cow, what's the best thing to do with it?",['cow'],['livestock']
3858188,E Konkashi Omuntabire who I have met with nobutunda?,[],[]
3858219,s.niulize the question.,[],[]
3858225,E Nimbuza the other goats with four horns.,[],[]
3858228,It was established in the year 20 and it is now known as Niamkekivyasara.,[],[]
3858239,S.I.P.S. THREE THINGS you can choose between love and love.,[],[]
3858254,"S,Moneya is also used to make plants because I let the trees burn??",[],[]
3858254,"S,Moneya is also used to make plants because I let the trees burn??",[],[]
3858256,What about Ivan who sells bwangye burwire yello nikiretwaki?,[],[]
3858266,"Did they not praise you for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth, for the kindness of your mouth?",[],[]
3858283,Is there a way to make it to the kitchen?,[],[]
3858295,And ESHUNDO NEYITTA ENTE is the name of the game.,[],[]
3858305,And what kind of goat will run away to receive you?,['goat'],['livestock']
3858306,What about the WOMAN WARWINIKA GUKIRIMUTO KIKIRE?,[],[]
3858308,E Ahabwenki Enjoki Zaaba Zombekirwegye Zakatakushita Njura Nizigigyenda and Okaakoraki Kureeba By the Builder What is Yeziwaba Oyine the One Hundred Zamara Going?,[],[]
3858309,"It's not the end of the world, Ezoki.",[],[]
3858319,"E Obusiisi Obukumu Another Bukaza and his boss Bukatekamu Boku no Name of the Soul using the Mubazi Ki,",[],[]
3858319,"E Obusiisi Obukumu Another Bukaza and his boss Bukatekamu Boku no Name of the Soul using the Mubazi Ki,",[],[]
3858328,Wefarm s mahalikani connects the chick eggs ishirini and tano.,['eggs'],['livestock']
3858355,Do I have the right to remain silent when I am trying to find out what happened?,[],[]
3858355,Do I have the right to remain silent when I am trying to find out what happened?,[],[]
3858377,"It is the fruit of the tree of life, Nibiragarika Nkoreki.",[],[]
3858378,E Amataka tigakushana oizuka nabweko around what it is like to go to another place where it is like to go to another place.,[],[]
3858418,"It's the end of the world as we know it, the end of the world as we know it, the end of the world as we know it, the end of the world as we know it, the end of the world as we know it, the end of the world as we know it.",[],[]
3858421,I raised my cow and Ai didn't even need a goat for the second Mara.,"['goat', 'cow']","['livestock', 'livestock']"
3858421,I raised my cow and Ai didn't even need a goat for the second Mara.,"['goat', 'cow']","['livestock', 'livestock']"
3858421,I raised my cow and Ai didn't even need a goat for the second Mara.,"['goat', 'cow']","['livestock', 'livestock']"
3858422,I'm going to plant ebicoori.I'm going to.Namara Judith.Okuruga.,['plant'],['actions']
3858432,"It is the Father who gives His life to the world, who gives life to the world.",[],[]
3858479,We are the singers of MUTUTUTEREYO BRACH AMAZINE MIRRO KIZIITO,[],[]
3858510,What is the meaning of life?,[],[]
3858513,E Wahinga friends are born Notamu Mubaziki.,[],[]
3858515,What is the best place to live and what is the best place to live?,[],[]
3858518,"The question is, what is the name of the band, bandit jackson rubanda?",[],[]
3858563,E Watermelon Zabanizana for two weeks and three hundred days?,[],[]
3858565,Can you tell me two 2 dishes that are made of ebirashoga munonga?,[],[]
3858606,E OBUYAMBI who will tell the coach to shoot the emondi?,[],[]
3858607,The plane is growing my corn on the farm.How can I drive them out and help my corn?,"['corn', 'farm']","['crops', 'actions']"
3858607,The plane is growing my corn on the farm.How can I drive them out and help my corn?,"['corn', 'farm']","['crops', 'actions']"
3858625,And what is the cost of the unemployment rate?,[],[]
3858680,E Ndyomugyi Obume Konoshaga Nikiragura Amatu Nikiretwakyi is also known as Nikiretwakyi.,[],[]
3858690,E Enyanya nizimeragye zikihisya okurabyazirabyakubimunonga nikiretwakii is the name of the game.,[],[]
3858695,What is the meaning of baptism of the Holy Spirit?,[],[]
3858706,Q. Which tomatoes are best to plant?,['plant'],['actions']
3858730,The chicken's ability to live in the cold and with what disease.,"['chicken', 'disease']","['livestock', 'disease']"
3858811,"QUESTION 89Where did you get the key to the cupboard?NIKO KISUMU, S94.",[],[]
3858832,Do you want to increase your employee's wages for a month?,[],[]
3858834,I want to start farming.,[],[]
3858911,E Ekyikoko Kyemituba Nikyiretwakyi is also known as Kyemituba Nikyiretwakyi.,[],[]
3858969,I'm going to make a profit and I'm going to make a profit.,[],[]
3858979,I'm not sure I'm going to be able to make it through the next few months.,[],[]
3858979,I'm not sure I'm going to be able to make it through the next few months.,[],[]
3858983,The bandages do not use any fertilizers or medicines.,[],[]
